,Unnamed: 0,url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,retweets,translated_tweets,stopped_tweets,normalised_tweets
1226,1226,http://twitter.com/Ivy_Cherie/status/542446292215926784,09/12/2014 23:30,09/12/2014 23:30,09/12/2014 23:33,,"Greenpeace atenta contra las Lineas de Nazca - Clap clap, clap. Super bien. geoextrema.com/2014/12/greenp… vía @geoextrema",,"Greenpeace atenta contra las Lineas de Nazca - Clap clap, clap. Super bien. http://t.co/EOm0dKc3VN vía @geoextrema",http://twitter.com/Ivy_Cherie/,http://twitter.com/,http://twitter.com/,http://twitter.com/Ivy_Cherie/status/542446292215926784,es,0,50,0,5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://geoextrema.com/2014/12/greenpeace-atenta-contra-las-lineas-de-nazca/"",""display_url"":""geoextrema.com/2014/12/greenp…"",""url"":""http://t.co/EOm0dKc3VN""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,207,0,0,South America,Chile,cl,Región Metropolitana de Santiago,Santiago,-70.6670408546,-33.4500138155,tw:2411316289,,Ivanna S. Tesla,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/507026395868823552/QXiI539k_normal.jpeg,Ivy_Cherie,,South America,Chile,cl,Región Metropolitana de Santiago,Santiago,-70.6670408546,-33.4500138155,South America,Chile,cl,Región Metropolitana de Santiago,Santiago,-70.6670408546,-33.4500138155,2,207,2,"Greenpeace threatens the Nazca Lines - Clap clap, clap. Super fine. http://t.co/EOm0dKc3VN viageoextrema","Greenpeace threatens Nazca Lines - Clap clap, clap. Super fine. http://t.co/EOm0dKc3VN viageoextrema","[u'greenpeac', u'threaten', u'nazca', u'line', u'clap', u'clap', u'clap', u'super', u'fine', u'httptcoeom0dkc3vn', u'viageoextrema']"
1227,1227,http://twitter.com/hernanismo/status/542444200961138690,09/12/2014 23:22,09/12/2014 23:22,09/12/2014 23:24,,En unos minutos estaré en Radio Exitosa comentando la atrocidad cometida por Greenpeace en Líneas de Nasca,,En unos minutos estaré en Radio Exitosa comentando la atrocidad cometida por Greenpeace en Líneas de Nasca,http://twitter.com/hernanismo/,http://twitter.com/,http://twitter.com/,http://twitter.com/hernanismo/status/542444200961138690,es,0,100,0,5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1516,0,0,,,,,,0.0,0.0,tw:442283723,,Hernán Hurtado,0,DAY,MALE,http://pbs.twimg.com/profile_images/520972194101608448/LVuVzoFu_normal.jpeg,hernanismo,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,2,1516,2,In a few minutes I'll be in Successful Radio commenting atrocity committed by Greenpeace in Nasca Lines,In minutes I'll Successful Radio commenting atrocity committed Greenpeace Nasca Lines,"[u'in', u'minut', u'ill', u'success', u'radio', u'comment', u'atroc', u'commit', u'greenpeac', u'nasca', u'line']"
1228,1228,http://twitter.com/canalN_/status/542443456044351490,09/12/2014 23:19,09/12/2014 23:19,09/12/2014 23:21,,[VIDEO] Gobierno asegura que no hubo ningún daño a las líneas de #Nazca tras letrero de #Greenpeace ► ow.ly/FDloK,,[VIDEO] Gobierno asegura que no hubo ningún daño a las líneas de #Nazca tras letrero de #Greenpeace ► http://t.co/8lBGsQsSyw,http://twitter.com/canalN_/,http://twitter.com/,http://twitter.com/,http://twitter.com/canalN_/status/542443456044351490,es,0,40,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://ow.ly/FDloK"",""display_url"":""ow.ly/FDloK"",""url"":""http://t.co/8lBGsQsSyw""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,6,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,775398,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:248692867,,Canal N,0,DAY,MALE,http://pbs.twimg.com/profile_images/525400754526228480/CqIYAD2q_normal.png,canalN_,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,6,775398,6,[VIDEO] Government ensures that no damage was done to the lines of #Nazca after sign #Greenpeace ► http://t.co/8lBGsQsSyw,[VIDEO] Government ensures damage done lines #Nazca sign #Greenpeace ► http://t.co/8lBGsQsSyw,"[u'video', u'govern', u'ensur', u'damag', u'done', u'line', u'nazca', u'sign', u'greenpeac', u'\u25ba', u'httptco8lbgsqssyw']"
1229,1229,http://twitter.com/10abril1968/status/542443366655328258,09/12/2014 23:19,09/12/2014 23:19,09/12/2014 23:21,,"Indignación contra Greenpeace por dañar las líneas de Nazca, por @esmultivac libertaddigital.com/ciencia-tecnol… vía @libertaddigital",,"Indignación contra Greenpeace por dañar las líneas de Nazca, por @esmultivac http://t.co/WvGi2XjMcM vía @libertaddigital",http://twitter.com/10abril1968/,http://twitter.com/,http://twitter.com/,http://twitter.com/10abril1968/status/542443366655328258,es,0,57,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.libertaddigital.com/ciencia-tecnologia/ciencia/2014-12-09/criticas-a-greenpeace-por-danar-las-lineas-de-nazca-1276535627/"",""display_url"":""libertaddigital.com/ciencia-tecnol…"",""url"":""http://t.co/WvGi2XjMcM""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1106,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:893897090,,Magnolia,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/510165034186461184/IlvqcNaf_normal.jpeg,10abril1968,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,4,1106,4,"Outrage against Greenpeace for damaging the Nazca lines, foresmultivac http://t.co/WvGi2XjMcM vialibertaddigital","Outrage Greenpeace damaging Nazca lines, foresmultivac http://t.co/WvGi2XjMcM vialibertaddigital","[u'outrag', u'greenpeac', u'damag', u'nazca', u'line', u'foresmultivac', u'httptcowvgi2xjmcm', u'vialibertaddigit']"
1230,1230,http://twitter.com/alanele/status/542442721898528768,09/12/2014 23:16,09/12/2014 23:16,09/12/2014 23:19,,mensaje de Greenpeace desde las Líneas de Nazca? nahhh. Este sí es un mensaje desde Conga para la #COP20 #Cajamarca pic.twitter.com/sBnSgu6VE1,,mensaje de Greenpeace desde las Líneas de Nazca? nahhh. Este sí es un mensaje desde Conga para la #COP20 #Cajamarca http://t.co/sBnSgu6VE1,http://twitter.com/alanele/,http://twitter.com/,http://twitter.com/,http://twitter.com/alanele/status/542442721898528768,es,0,73,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,"hasImage,isQuestion",,,"[{""expended_url"":""http://twitter.com/alanele/status/542442721898528768/photo/1"",""display_url"":""pic.twitter.com/sBnSgu6VE1"",""url"":""http://t.co/sBnSgu6VE1""}]",http://pbs.twimg.com/media/B4ckx8OCQAM2EC3.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,19,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,4493,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:5441382,,Alan Ele,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/440515654471671809/naWBVKeA_normal.jpeg,alanele,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,19,4493,19,Greenpeace message from the Nazca Lines? nahhh. This itself is a message from Conga for the # COP20 #Cajamarca http://t.co/sBnSgu6VE1,Greenpeace message Nazca Lines? nahhh. This message Conga # COP20 #Cajamarca http://t.co/sBnSgu6VE1,"[u'greenpeac', u'messag', u'nazca', u'line', u'nahhh', u'thi', u'messag', u'conga', u'cop20', u'cajamarca', u'httptcosbnsgu6ve1']"
1231,1231,http://twitter.com/isaacj/status/542441794823127041,09/12/2014 23:13,09/12/2014 23:12,09/12/2014 23:15,,Indignación contra Greenpeace por dañar las líneas de Nazca: de.isaacj.com/1wwbyho,,Indignación contra Greenpeace por dañar las líneas de Nazca: http://t.co/d5KSznxQ7J,http://twitter.com/isaacj/,http://twitter.com/,http://twitter.com/,http://twitter.com/isaacj/status/542441794823127041,es,0,59,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://de.isaacj.com/1wwbyho"",""display_url"":""de.isaacj.com/1wwbyho"",""url"":""http://t.co/d5KSznxQ7J""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,7,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,5155,0,0,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,tw:10113082,,Isaac Jiménez,0,DAY,MALE,http://pbs.twimg.com/profile_images/522174114534920192/PHt43wTC_normal.png,isaacj,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,7,5155,7,Outrage against Greenpeace for damaging the Nazca lines: http://t.co/d5KSznxQ7J,Outrage Greenpeace damaging Nazca lines: http://t.co/d5KSznxQ7J,"[u'outrag', u'greenpeac', u'damag', u'nazca', u'line', u'httptcod5ksznxq7j']"
1232,1232,http://twitter.com/infobae/status/542438634645774336,09/12/2014 23:00,09/12/2014 23:00,09/12/2014 23:02,,#CambioClimatico Greenpeace protesta en la línea de Nazca infob.ae/1wvBrhv pic.twitter.com/C5yXTGIbjJ,,#CambioClimatico Greenpeace protesta en la línea de Nazca http://t.co/7BMEUasOXv http://t.co/C5yXTGIbjJ,http://twitter.com/infobae/,http://twitter.com/,http://twitter.com/,http://twitter.com/infobae/status/542438634645774336,es,0,14,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/infobae/status/542438634645774336/photo/1"",""display_url"":""pic.twitter.com/C5yXTGIbjJ"",""url"":""http://t.co/C5yXTGIbjJ""},{""expended_url"":""http://infob.ae/1wvBrhv"",""display_url"":""infob.ae/1wvBrhv"",""url"":""http://t.co/7BMEUasOXv""}]",http://pbs.twimg.com/media/B4bkeTACEAA8ncx.jpg,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1225580,0,0,South America,Argentina,ar,Ciudad de Buenos Aires,Buenos Aires,-58.3975313737,-34.6025016085,tw:69416519,,infobae,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/2828859276/bb4f2d28422139d76c57679aff875870_normal.png,infobae,,South America,Argentina,ar,Ciudad de Buenos Aires,Buenos Aires,-58.3975313737,-34.6025016085,South America,Argentina,ar,Ciudad de Buenos Aires,Buenos Aires,-58.3975313737,-34.6025016085,3,1225580,3,#climatechange Greenpeace protest Nazca line http://t.co/7BMEUasOXv http://t.co/C5yXTGIbjJ,#climatechange Greenpeace protest Nazca line http://t.co/7BMEUasOXv http://t.co/C5yXTGIbjJ,"[u'climatechang', u'greenpeac', u'protest', u'nazca', u'line', u'httptco7bmeuasoxv', u'httptcoc5yxtgibjj']"
1233,1233,http://twitter.com/educacionenred/status/542436383164338176,09/12/2014 22:51,09/12/2014 22:51,09/12/2014 22:53,,Piden detención de activistas de Greenpeace por dañar Líneas de Nasca goo.gl/fb/CzOnt3,,Piden detención de activistas de Greenpeace por dañar Líneas de Nasca http://t.co/yRM6IpM20C,http://twitter.com/educacionenred/,http://twitter.com/,http://twitter.com/,http://twitter.com/educacionenred/status/542436383164338176,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://goo.gl/fb/CzOnt3"",""display_url"":""goo.gl/fb/CzOnt3"",""url"":""http://t.co/yRM6IpM20C""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,2346,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:27597910,,educacionenred,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/440531266903867394/oJQ40xVL_normal.jpeg,educacionenred,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,2346,2,Ask Greenpeace activists arrested for damaging Nasca Lines http://t.co/yRM6IpM20C,Ask Greenpeace activists arrested damaging Nasca Lines http://t.co/yRM6IpM20C,"[u'ask', u'greenpeac', u'activist', u'arrest', u'damag', u'nasca', u'line', u'httptcoyrm6ipm20c']"
1234,1234,http://twitter.com/waltzing_piglet/status/542433884743294977,09/12/2014 22:41,09/12/2014 22:41,09/12/2014 22:43,,"Greenpeace se carga las líneas de Nazca, patrimonio de la humanidad desde 1994 (vía @AndreuEscriva) geoextrema.com/2014/12/greenp…",,"Greenpeace se carga las líneas de Nazca, patrimonio de la humanidad desde 1994 (vía @AndreuEscriva) http://t.co/d9WeMOcIzt",http://twitter.com/waltzing_piglet/,http://twitter.com/,http://twitter.com/,http://twitter.com/waltzing_piglet/status/542433884743294977,es,0,50,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://geoextrema.com/2014/12/greenpeace-atenta-contra-las-lineas-de-nazca/"",""display_url"":""geoextrema.com/2014/12/greenp…"",""url"":""http://t.co/d9WeMOcIzt""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,396,0,0,,,,,,0.0,0.0,tw:633610093,,Guillermo Peris,0,DAY,MALE,http://pbs.twimg.com/profile_images/516137792632807425/kL83lxUX_normal.jpeg,waltzing_piglet,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,396,3,"Greenpeace is loaded Nazca lines, world heritage site since 1994 (viaAndreuEscriva) http://t.co/d9WeMOcIzt","Greenpeace loaded Nazca lines, world heritage site since 1994 (viaAndreuEscriva) http://t.co/d9WeMOcIzt","[u'greenpeac', u'load', u'nazca', u'line', u'world', u'heritag', u'site', u'sinc', u'1994', u'viaandreuescriva', u'httptcod9wemocizt']"
1235,1235,http://twitter.com/wilbertbendezu/status/542430337578446848,09/12/2014 22:27,09/12/2014 22:27,09/12/2014 22:29,,"Salvajes:""@Paola310: 9 fotos que demuestran que los genios de Greenpeace sí dañaron las líneas de Nasca @uterope utero.pe/2014/12/09/9-f…""",,"Salvajes:""@Paola310: 9 fotos que demuestran que los genios de Greenpeace sí dañaron las líneas de Nasca @uterope http://t.co/zdqk310gw1""",http://twitter.com/wilbertbendezu/,http://twitter.com/,http://twitter.com/,http://twitter.com/wilbertbendezu/status/542430337578446848,es,0,67,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://utero.pe/2014/12/09/9-fotos-que-demuestran-que-los-genios-de-greenpeace-si-danaron-las-lineas-de-nazca/"",""display_url"":""utero.pe/2014/12/09/9-f…"",""url"":""http://t.co/zdqk310gw1""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,2909,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:126693718,,Wilbert Bendezú,0,DAY,MALE,http://pbs.twimg.com/profile_images/1126258133/q100000741339426_6023_normal.jpg,wilbertbendezu,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,2909,2,"Wild: ""@ Paola310: 9 pictures that prove themselves geniuses Greenpeace damaged Nasca linesuterope http://t.co/zdqk310gw1""","Wild: ""@ Paola310: 9 pictures prove geniuses Greenpeace damaged Nasca linesuterope http://t.co/zdqk310gw1""","[u'wild', u'paola310', u'9', u'pictur', u'prove', u'genius', u'greenpeac', u'damag', u'nasca', u'linesuterop', u'httptcozdqk310gw1']"
1236,1236,http://twitter.com/Paola310/status/542426971011944451,09/12/2014 22:14,09/12/2014 22:14,09/12/2014 22:16,,9 fotos que demuestran que los genios de Greenpeace sí dañaron las líneas de Nazca @uterope utero.pe/2014/12/09/9-f…,,9 fotos que demuestran que los genios de Greenpeace sí dañaron las líneas de Nazca @uterope http://t.co/xJuiMv2Rlv,http://twitter.com/Paola310/,http://twitter.com/,http://twitter.com/,http://twitter.com/Paola310/status/542426971011944451,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://utero.pe/2014/12/09/9-fotos-que-demuestran-que-los-genios-de-greenpeace-si-danaron-las-lineas-de-nazca/"",""display_url"":""utero.pe/2014/12/09/9-f…"",""url"":""http://t.co/xJuiMv2Rlv""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,12994,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:41728251,,Paola Pejoves,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/2225328317/164053_468235897293_557832293_5533205_3073655_n_normal.jpg,Paola310,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,4,12994,4,9 photos that prove themselves geniuses Greenpeace damaged Nazca linesuterope http://t.co/xJuiMv2Rlv,9 photos prove geniuses Greenpeace damaged Nazca linesuterope http://t.co/xJuiMv2Rlv,"[u'9', u'photo', u'prove', u'genius', u'greenpeac', u'damag', u'nazca', u'linesuterop', u'httptcoxjuimv2rlv']"
1237,1237,http://twitter.com/sociedad_ECpe/status/542424406757109761,09/12/2014 22:03,09/12/2014 22:03,09/12/2014 22:06,,Greenpeace en las líneas de Nasca: así prepararon su protesta [Video] ow.ly/FD7bC pic.twitter.com/JdQTE7JCAb,,Greenpeace en las líneas de Nasca: así prepararon su protesta [Video] http://t.co/yGVyY4kaVQ http://t.co/JdQTE7JCAb,http://twitter.com/sociedad_ECpe/,http://twitter.com/,http://twitter.com/,http://twitter.com/sociedad_ECpe/status/542424406757109761,es,0,24,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/sociedad_ECpe/status/542424406757109761/photo/1"",""display_url"":""pic.twitter.com/JdQTE7JCAb"",""url"":""http://t.co/JdQTE7JCAb""},{""expended_url"":""http://ow.ly/FD7bC"",""display_url"":""ow.ly/FD7bC"",""url"":""http://t.co/yGVyY4kaVQ""}]",http://pbs.twimg.com/media/B4cUH4eCEAAE6B_.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,21,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,11955,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:1616182386,,Sociedad El Comercio,0,DAY,MALE,http://pbs.twimg.com/profile_images/421710784448581633/eY5kL3vc_normal.jpeg,sociedad_ECpe,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,21,11955,21,Greenpeace in the Nasca lines: well prepared their protest [Video] http://t.co/yGVyY4kaVQ http://t.co/JdQTE7JCAb,Greenpeace Nasca lines: well prepared protest [Video] http://t.co/yGVyY4kaVQ http://t.co/JdQTE7JCAb,"[u'greenpeac', u'nasca', u'line', u'well', u'prepar', u'protest', u'video', u'httptcoygvyy4kavq', u'httptcojdqte7jcab']"
1238,1238,http://twitter.com/Mister_Kite/status/542420763886620672,09/12/2014 21:49,09/12/2014 21:49,09/12/2014 21:51,,"Si quieren"" saludar"" a Mauro Fernandez por dañar la Lineas de Nazca , aqui twitter el mismo dejo su correo mauro.fernandez@greenpeace.org",,"Si quieren"" saludar"" a Mauro Fernandez por dañar la Lineas de Nazca , aqui twitter el mismo dejo su correo mauro.fernandez@greenpeace.org",http://twitter.com/Mister_Kite/,http://twitter.com/,http://twitter.com/,http://twitter.com/Mister_Kite/status/542420763886620672,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,11,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1918,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:290897718,,Mr.Fantasy,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/539269829258391552/lolH6sgd_normal.jpeg,Mister_Kite,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,11,1918,11,"If you want to ""greet"" Mauro Fernandez for damaging the Nazca Lines, twitter here it leave your e mauro.fernandez@greenpeace.org","If want ""greet"" Mauro Fernandez damaging Nazca Lines, twitter leave e mauro.fernandez@greenpeace.org","[u'if', u'want', u'greet', u'mauro', u'fernandez', u'damag', u'nazca', u'line', u'twitter', u'leav', u'e', u'maurofernandezgreenpeaceorg']"
1239,1239,http://twitter.com/labohemianoche/status/542420043489759233,09/12/2014 21:46,09/12/2014 21:46,09/12/2014 21:48,,"Lo piensan? Tienen que! ""@canalN_: Líneas de Nasca: Min Cultura podría iniciar acciones legales contra #Greenpeace ow.ly/FCQxH",,"Lo piensan? Tienen que! ""@canalN_: Líneas de Nasca: Min Cultura podría iniciar acciones legales contra #Greenpeace http://t.co/naFK8DjNUl",http://twitter.com/labohemianoche/,http://twitter.com/,http://twitter.com/,http://twitter.com/labohemianoche/status/542420043489759233,es,0,30,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isQuestion,,,"[{""expended_url"":""http://ow.ly/FCQxH"",""display_url"":""ow.ly/FCQxH"",""url"":""http://t.co/naFK8DjNUl""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1563,0,0,,Peru,pe,Lima,Chilca,-76.7399776629,-12.5196117972,tw:55996949,,labohemianoche,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/458809737459400704/eeqkrvp8_normal.jpeg,labohemianoche,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,4,1563,4,"What do you think? They have to! ""canalN_: Nasca Lines: Min Culture could sue #Greenpeace http://t.co/naFK8DjNUl","What think? They to! ""canalN_: Nasca Lines: Min Culture could sue #Greenpeace http://t.co/naFK8DjNUl","[u'what', u'think', u'they', u'to', u'canaln', u'nasca', u'line', u'min', u'cultur', u'could', u'sue', u'greenpeac', u'httptconafk8djnul']"
